Size,Bubble sort,Merge sort,Shell sort,Quick Sort,
3500,6119245,36812,52567,42893,
3500,6122655,36814,54082,43994,
3500,6121924,36830,51665,43892,
3500,6123159,36855,54557,40188,
3500,6120247,36820,57529,41819,
3500,6113934,36832,54580,40935,
3500,6123159,36833,51109,45821,
3500,6121924,36793,52108,39575,
3500,6120549,36816,52530,39324,
3500,6116580,36885,55936,41342,
3500,6120475,36806,54381,42269,
3500,6118497,36847,53144,40406,
3500,6115747,36801,52807,44999,
3500,6118972,36840,54482,42472,
3500,6119245,36811,53886,42607,
3500,6121359,36860,56167,45508,
3500,6111925,36765,53596,42686,
3500,6121105,36811,55561,41232,
3500,6122584,36809,55909,42495,
3500,6121872,36891,54613,39970,
3500,6121872,36875,55721,41048,
3500,6118594,36875,53837,44189,
3500,6123247,36846,57821,46342,
3500,6121039,36865,53009,41877,
3500,6118300,36825,55142,43225,
3500,6122025,36839,58030,40565,
3500,6115624,36881,55894,39111,
3500,6120169,36877,55024,41157,
3500,6123159,36917,53716,42900,
3500,6121872,36851,57572,43360,
3500,6122925,36866,58884,40985,
3500,6123229,36822,54340,45880,
3500,6119422,36858,58159,40693,
3500,6117255,36858,53397,40634,
3500,6121872,36864,54614,46415,
3500,6120765,36831,56305,43290,
3500,6120010,36871,52953,44709,
3500,6122844,36856,53707,42707,
3500,6121105,36856,55907,43051,
3500,6115869,36828,56003,42700,
3500,6120090,36800,52659,41605,
3500,6116347,36814,51685,43900,
3500,6118200,36802,51535,41735,
3500,6122925,36866,57167,42727,
3500,6122689,36823,54539,38891,
3500,6121975,36810,52992,39334,
3500,6110370,36873,53661,46934,
3500,6116229,36805,53374,42329,
3500,6119509,36867,56101,41963,
3500,6122169,36862,55707,39968,
3500,6117255,36874,52146,40606,
3500,6110370,36855,56251,41522,
3500,6118399,36872,56829,44113,
3500,6123172,36819,54025,41574,
3500,6122689,36853,55021,41740,
3500,6123130,36862,58003,41739,
3500,6119064,36836,53038,44710,
3500,6117255,36834,54329,43074,
3500,6118099,36826,54805,40301,
3500,6112075,36803,53942,39435,
3500,6122122,36822,52089,47319,
3500,6122620,36833,53788,39803,
3500,6122304,36834,56154,41856,
3500,6120010,36873,53467,42958,
3500,6120694,36816,53069,42262,
3500,6122470,36826,54528,43499,
3500,6122547,36882,54243,40788,
3500,6122689,36881,53109,40568,
3500,6122655,36859,55459,43536,
3500,6122215,36807,51038,38922,
3500,6122389,36821,52671,40908,
3500,6121234,36805,54071,44785,
3600,6476660,38048,71336,44122,
3600,6475499,38040,70871,49333,
3600,6474879,38044,63682,40022,
3600,6473150,38060,64754,46902,
3600,6478109,38021,67014,41455,
3600,6473640,37980,67021,47090,
3600,6472205,38009,74210,45998,
3600,6477497,38053,70146,44887,
3600,6477165,38019,65009,50922,
3600,6477639,38036,69541,44975,
3600,6476604,37980,65479,43726,
3600,6477570,38034,64021,46661,
3600,6476120,38005,64114,43948,
3600,6476430,38061,73909,39408,
3600,6470819,38025,65406,42566,
3600,6474714,38015,69892,43304,
3600,6475425,38095,67253,44808,
3600,6473735,38046,67885,44697,
3600,6477947,38004,69524,45616,
3600,6476715,37999,67184,43794,
3600,6470199,38017,71261,46685,
3600,6475854,38075,68319,46286,
3600,6476184,38113,64084,42013,
3600,6473447,38069,68227,42957,
3600,6477254,37992,68348,39644,
3600,6463322,38025,63672,44117,
3600,6473049,38093,66641,44300,
3600,6476430,38053,65695,45185,
3600,6477420,37960,66178,43982,
3600,6477420,37971,69704,45166,
3600,6476547,38087,66787,46809,
3600,6475040,38014,68884,42385,
3600,6471872,37957,66173,39911,
3600,6474879,38100,63107,45129,
3600,6477990,38060,71455,43875,
3600,6474960,38044,67191,43678,
3600,6472314,38076,68429,41973,
3600,6473922,38039,67780,47615,
3600,6477794,37997,72542,42517,
3600,6457697,38035,67963,46886,
3600,6474014,37999,69728,41697,
3600,6477297,38007,65968,40230,
3600,6470325,38089,65781,42482,
3600,6465159,37963,66481,47932,
3600,6467025,37920,63311,42753,
3600,6475119,38011,67730,45349,
3600,6454329,38046,66242,47520,
3600,6469685,38026,67461,42990,
3600,6475989,38045,63886,43489,
3600,6476370,38003,71323,43000,
3600,6477822,38057,63976,44679,
3600,6474459,38054,68932,44168,
3600,6477210,38002,68817,45039,
3600,6470450,38080,67835,40889,
3600,6475715,38045,65918,42309,
3600,6472205,38059,63087,45112,
3600,6477297,37952,68209,45123,
3600,6473922,38117,65907,44397,
3600,6477947,38020,68012,46431,
3600,6478010,38052,70060,43487,
3600,6475350,38103,66293,42105,
3600,6477849,38074,63367,42512,
3600,6469685,38050,71390,41472,
3600,6472529,38045,66070,47525,
3600,6477497,38089,68398,40851,
3600,6474714,38028,69643,44241,
3600,6476247,38069,65157,45864,
3600,6473447,38044,69106,46981,
3600,6469020,38029,65326,42394,
3600,6472422,38068,66627,42622,
3600,6474714,38106,65852,41314,
3600,6477459,38061,68548,41733,
3600,6478109,38033,65018,45503,
3600,6474545,38049,64049,43817,
3600,6478064,38037,67127,51248,
3600,6477380,37986,71390,45587,
3600,6473735,38051,67775,43712,
3600,6476247,37973,64694,41705,
3600,6476975,38006,69560,41394,
3600,6477794,38035,65498,43210,
3600,6473544,38021,64891,44626,
3600,6478122,38061,70712,39888,
3600,6475572,38022,66553,42232,
3600,6477794,38040,68333,43408,
3600,6473640,37993,64544,40611,
3600,6474797,38053,63048,44937,
3600,6477119,38050,69809,43465,
3600,6477534,38030,71272,41538,
3600,6477735,38030,63175,46239,
3600,6475715,38087,67914,47425,
3600,6477704,38106,64661,45359,
3600,6475644,38048,63873,49032,
3600,6472740,38035,67900,41028,
3600,6462800,37987,66069,42534,
3600,6476309,38065,67841,39941,
3600,6477849,38015,71498,47123,
3600,6475040,38064,67896,42531,
3600,6475499,38028,68350,48242,
3600,6468189,38041,65519,43877,
3600,6478064,38018,72315,42875,
3700,6831825,39196,58645,44728,
3700,6843045,39225,56416,44481,
3700,6841005,39258,59040,43733,
3700,6839495,39249,57642,47044,
3700,6829289,39224,60715,45197,
3700,6842744,39289,59767,44286,
3700,6838100,39241,58050,44943,
3700,6840069,39228,63221,47364,
3700,6842685,39201,57563,50973,
3700,6837897,39274,58244,43292,
3700,6839055,39201,61387,42300,
3700,6841925,39221,57715,47157,
3700,6840522,39236,60068,47511,
3700,6837794,39186,57790,47989,
3700,6829784,39203,61674,49286,
3700,6834635,39245,58676,46686,
3700,6842115,39164,58043,44867,
3700,6838964,39249,60794,43625,
3700,6834635,39150,59579,44536,
3700,6842204,39213,59271,45511,
3700,6837585,39219,57980,42953,
3700,6841320,39236,58876,54836,
3700,6837999,39247,60397,44061,
3700,6836822,39197,57900,43184,
3700,6837999,39272,57500,48825,
3700,6841554,39207,57416,42541,
3700,6841497,39176,60148,44167,
3700,6842069,39259,57527,42532,
3700,6838964,39282,58003,42874,
3700,6842484,39165,58993,43261,
3700,6833970,39200,60362,44940,
3700,6842484,39228,55882,45051,
3700,6839145,39199,58776,45470,
3700,6838299,39215,59088,46495,
3700,6841824,39200,60082,46978,
3700,6836010,39243,59926,46157,
3700,6841259,39238,57229,47882,
3700,6837999,39230,57115,47611,
3700,6842622,39232,59986,43874,
3700,6838494,39257,55429,42926,
3700,6840594,39222,58122,43375,
3700,6841665,39196,60208,45738,
3700,6842022,39215,61968,44914,
3700,6838590,39208,59525,42898,
3700,6843045,39232,56606,43621,
3700,6839580,39187,56441,43307,
3700,6842979,39271,58341,43078,
3700,6842330,39251,58496,50227,
3700,6842555,39214,58406,43211,
3700,6843014,39241,57074,45892,
3700,6820359,39188,61195,47435,
3700,6842409,39215,57269,44102,
3700,6829947,39194,59436,43768,
3700,6842484,39183,57275,49465,
3700,6841974,39295,58999,48940,
3700,6838200,39250,57161,44879,
3700,6840594,39200,59717,52417,
3700,6842997,39238,61626,44605,
3700,6839829,39218,57504,45616,
3700,6841497,39210,56194,44108,
3700,6842685,39244,57869,42886,
3700,6829122,39258,56647,45881,
3700,6840449,39267,62264,43342,
3700,6842744,39184,57682,42053,
3700,6839409,39240,57540,44263,
3700,6843030,39207,58069,44480,
3700,6840224,39238,56194,41815,
3700,6836247,39205,56562,43239,
3700,6840939,39251,58696,45875,
3700,6841005,39283,60441,44119,
3700,6834635,39244,61578,46989,
3700,6837155,39254,57080,43332,
3700,6836595,39214,57829,42103,
3700,6841974,39197,59019,49591,
3700,6840872,39197,56602,44260,
3700,6842115,39219,59330,45958,
3700,6843072,39223,59941,46017,
3700,6839990,39228,58719,44762,
3700,6841665,39243,59061,45700,
3700,6842484,39192,55468,43232,
3700,6841772,39211,59928,50725,
3700,6842874,39245,58257,49524,
3700,6832272,39235,60753,48772,
3700,6836247,39218,57778,46174,
3700,6838299,39302,57632,44533,
3700,6833697,39275,57119,42087,
3700,6840665,39240,61502,44195,
3700,6841610,39165,57007,45900,
3700,6842370,39228,58759,44297,
3700,6841610,39177,60271,46401,
3700,6842022,39192,55566,47178,
3700,6842069,39197,58252,43979,
3700,6840665,39190,63832,43560,
3700,6840147,39269,56614,44638,
3700,6842330,39281,58905,43966,
3700,6838590,39235,57844,43080,
3700,6841439,39227,59168,42095,
3700,6841772,39141,58733,47591,
3700,6842022,39256,60152,45758,
3700,6842555,39339,54846,45059,
3800,7215955,40412,60143,46270,
3800,7209585,40383,58376,45425,
3800,7213150,40409,59143,48391,
3800,7207222,40472,58798,48316,
3800,7214272,40361,60840,46216,
3800,7216669,40398,60364,46403,
3800,7212744,40452,57513,44632,
3800,7212847,40455,61363,47096,
3800,7212429,40404,59972,49337,
3800,7212105,40395,61242,44797,
3800,7214359,40362,62174,45334,
3800,7214359,40431,57708,48078,
3800,7217749,40401,58833,49933,
3800,7205539,40395,58920,44827,
3800,7217434,40383,57864,47185,
3800,7216615,40424,60855,46084,
3800,7216924,40414,56654,44708,
3800,7217775,40428,58748,45009,
3800,7207804,40492,57814,45198,
3800,7217847,40377,60557,45503,
3800,7217239,40414,59355,46107,
3800,7216270,40418,56398,45283,
3800,7211884,40425,61321,44718,
3800,7216209,40442,57129,45306,
3800,7217694,40372,60560,44352,
3800,7214940,40375,60960,45476,
3800,7215889,40437,65206,51850,
3800,7210350,40417,60938,47005,
3800,7205220,40531,62183,49313,
3800,7213914,40482,58352,43771,
3800,7210597,40433,58436,48483,
3800,7215955,40394,57261,51540,
3800,7216722,40447,61697,46359,
3800,7213914,40392,59146,48130,
3800,7215822,40387,60304,51447,
3800,7215685,40472,58721,47047,
3800,7216504,40445,60863,51692,
3800,7217239,40369,55578,46500,
3800,7217604,40447,60317,49801,
3800,7215955,40338,57595,47172,
3800,7217539,40485,57364,47135,
3800,7216209,40420,66153,43786,
3800,7215955,40415,61509,45730,
3800,7217197,40447,57513,46574,
3800,7216330,40447,59078,53483,
3800,7212640,40397,63228,43671,
3800,7215955,40486,57450,43560,
3800,7217775,40418,57404,46094,
3800,7217947,40485,60071,45246,
3800,7210840,40469,57770,47330,
3800,7217019,40453,57458,47082,
3800,7216615,40400,58722,46176,
3800,7214359,40390,59701,50371,
3800,7216447,40396,57865,45969,
3800,7214184,40475,60795,47922,
3800,7215955,40408,60565,47373,
3800,7217470,40483,59794,46329,
3800,7217947,40413,58026,45641,
3800,7216147,40440,61611,44296,
3800,7217964,40398,61869,48333,
3800,7209055,40430,60561,43959,
3800,7214359,40484,61576,45254,
3800,7214940,40438,59871,50688,
3800,7210840,40460,60758,50512,
3800,7217154,40390,61739,46250,
3800,7216330,40416,58983,46393,
3800,7217505,40431,58202,46088,
3800,7217665,40422,59930,46071,
3800,7211430,40399,59733,43800,
3800,7216924,40500,60500,43742,
3800,7216615,40427,59198,45068,
3800,7198597,40396,61702,42700,
3800,7213729,40383,66728,45885,
3800,7216825,40416,59003,46524,
3800,7208509,40415,59766,46584,
3800,7216504,40461,58161,48148,
3800,7214095,40422,59687,44680,
3800,7214779,40457,61341,47838,
3800,7209454,40442,58332,45432,
3800,7212949,40400,57682,46819,
3800,7214272,40419,59290,45974,
3800,7211197,40390,61823,46267,
3800,7210840,40434,59436,44892,
3800,7217947,40411,58233,43766,
3800,7205220,40467,60183,44584,
3800,7212640,40450,60302,46312,
3800,7209715,40377,59700,47002,
3800,7210719,40431,62702,45091,
3800,7216330,40435,58655,45516,
3800,7216875,40445,60201,43173,
3800,7215472,40404,59102,46078,
3800,7216147,40422,64310,44598,
3800,7218072,40419,58707,44605,
3800,7217980,40466,57664,43836,
3800,7216560,40472,59843,46372,
3800,7214184,40412,59252,45154,
3800,7216924,40426,61999,54335,
3800,7212105,40397,61698,42816,
3800,7208920,40404,61991,44520,
3800,7214095,40396,60791,51683,
3900,7590804,41620,61232,47533,
3900,7599810,41663,58949,48152,
3900,7598394,41616,64996,45269,
3900,7588685,41600,63588,50776,
3900,7597797,41629,61367,47372,
3900,7599045,41598,60213,51232,
3900,7587119,41664,61456,52096,
3900,7598864,41649,60116,46413,
3900,7602309,41654,59887,46620,
3900,7587297,41608,60196,49704,
3900,7601724,41603,57388,43670,
3900,7601034,41607,57429,49364,
3900,7595175,41644,59214,49356,
3900,7596264,41657,60503,44608,
3900,7601565,41659,62012,46791,
3900,7602309,41670,63021,46850,
3900,7601339,41623,61235,47736,
3900,7601969,41604,60458,49146,
3900,7601097,41608,64468,45821,
3900,7602147,41662,58805,48118,
3900,7602384,41557,60975,46810,
3900,7601397,41683,59932,49709,
3900,7592465,41622,64130,46707,
3900,7599309,41627,58254,55277,
3900,7591875,41618,60088,46085,
3900,7600349,41627,59028,47937,
3900,7596945,41626,57929,47285,
3900,7598679,41556,60438,49256,
3900,7599045,41623,62750,49655,
3900,7601619,41614,59424,50581,
3900,7602644,41623,59017,44754,
3900,7601034,41645,61448,50134,
3900,7594922,41621,61710,48831,
3900,7597694,41633,57490,46412,
3900,7597485,41581,60174,49434,
3900,7600200,41638,58292,50250,
3900,7602104,41584,63263,47039,
3900,7600200,41633,59165,51529,
3900,7601397,41569,60921,47093,
3900,7590489,41584,60197,47827,
3900,7594665,41667,59018,48471,
3900,7602309,41553,58027,46240,
3900,7602309,41615,62020,51795,
3900,7600275,41639,61906,43894,
3900,7600970,41601,61459,48449,
3900,7602522,41623,61061,49942,
3900,7589684,41603,60456,47950,
3900,7595300,41613,59177,48239,
3900,7602522,41637,59148,46972,
3900,7602489,41686,61542,47717,
3900,7600275,41603,61902,50279,
3900,7602384,41592,58074,49439,
3900,7601280,41695,61890,52243,
3900,7599395,41626,60503,53918,
3900,7601672,41639,60752,48462,
3900,7600275,41554,62189,44512,
3900,7601922,41653,59955,52791,
3900,7600905,41632,60651,49225,
3900,7600349,41570,59293,52979,
3900,7597797,41625,62150,45722,
3900,7601672,41589,60213,48584,
3900,7595300,41633,59938,46128,
3900,7601825,41671,61190,46519,
3900,7600047,41622,61093,43546,
3900,7597164,41664,62125,44212,
3900,7601619,41663,65128,46734,
3900,7598297,41671,59868,46754,
3900,7602347,41582,62503,44492,
3900,7592024,41643,59636,50693,
3900,7602147,41590,59563,48795,
3900,7602774,41632,60081,45120,
3900,7598772,41626,59104,48126,
3900,7597694,41607,66407,44724,
3900,7602420,41596,62335,46359,
3900,7602147,41607,61067,48107,
3900,7597485,41590,61534,45563,
3900,7602455,41668,64246,52818,
3900,7601220,41656,58629,48396,
3900,7597694,41652,58357,47594,
3900,7600565,41643,60276,51022,
3900,7602644,41621,62882,49429,
3900,7585284,41655,59399,47759,
3900,7603035,41640,60954,46890,
3900,7595049,41654,59491,47172,
3900,7602914,41671,66566,48222,
3900,7601619,41667,60956,46989,
3900,7598100,41613,59259,44464,
3900,7596495,41597,61055,49342,
3900,7600565,41633,60734,48657,
3900,7593320,41612,62238,46926,
3900,7595910,41593,62568,46111,
3900,7599890,41619,60769,46475,
3900,7597797,41622,61065,45290,
3900,7601280,41526,64406,54223,
3900,7601874,41665,60086,47832,
3900,7597485,41641,62857,49861,
3900,7600275,41664,63059,49482,
3900,7597485,41648,59724,49022,
3900,7601619,41646,60977,46283,
3900,7595910,41648,61734,46224,
4000,7994840,42779,66174,46550,
4000,7994514,42907,67834,56327,
4000,7995299,42870,68870,45718,
4000,7995585,42833,67588,51704,
4000,7997334,42834,70083,46103,
4000,7994760,42771,68988,49296,
4000,7993247,42860,67013,49126,
4000,7988955,42840,70672,46419,
4000,7994997,42819,69249,48711,
4000,7993814,42795,68447,49128,
4000,7988270,42807,66748,47685,
4000,7996965,42865,66361,51331,
4000,7996674,42841,64489,48829,
4000,7996725,42794,64764,45251,
4000,7997334,42838,67893,50886,
4000,7989615,42835,69257,55463,
4000,7994084,42839,66323,50837,
4000,7992747,42860,66041,46914,
4000,7992540,42786,68983,45399,
4000,7989089,42838,70913,48840,
4000,7996919,42759,70090,53856,
4000,7997139,42830,67523,50024,
4000,7997769,42850,68604,51982,
4000,7991097,42830,68167,46360,
4000,7986372,42813,63860,50151,
4000,7993722,42834,67980,50720,
4000,7995654,42852,67641,47547,
4000,7995515,42858,64566,46596,
4000,7996872,42804,66408,46039,
4000,7987989,42801,67069,50098,
4000,7994997,42793,66926,50372,
4000,7996569,42850,67297,49651,
4000,7995722,42812,65307,49231,
4000,7995789,42805,65342,49449,
4000,7985754,42835,66318,48277,
4000,7992644,42829,68819,46342,
4000,7997535,42864,66573,54096,
4000,7984959,42778,68715,52348,
4000,7992849,42820,72390,52173,
4000,7993440,42785,63530,48067,
4000,7995074,42799,69576,44804,
4000,7989354,42865,65193,47111,
4000,7994430,42823,72358,47213,
4000,7987704,42886,67216,48073,
4000,7996725,42900,64729,50252,
4000,7985910,42808,68604,51740,
4000,7996674,42772,64937,44494,
4000,7997097,42753,67054,50324,
4000,7997700,42838,68123,47136,
4000,7996872,42832,66066,48530,
4000,7996289,42816,68735,52016,
4000,7995654,42830,69624,53150,
4000,7995150,42848,65638,52717,
4000,7997649,42825,65524,56276,
4000,7997535,42810,67088,50434,
4000,7992644,42805,66935,53652,
4000,7979664,42783,68972,51211,
4000,7997565,42827,69534,53986,
4000,7995299,42823,63290,44886,
4000,7997724,42711,64442,49671,
4000,7987989,42838,65089,45540,
4000,7985439,42833,67297,46625,
4000,7997097,42819,68189,51196,
4000,7995789,42818,66095,45566,
4000,7997139,42848,68658,49495,
4000,7979279,42809,67264,47998,
4000,7996824,42790,69662,48931,
4000,7997334,42887,71692,50217,
4000,7993535,42880,68877,48029,
4000,7997439,42830,68302,50671,
4000,7990497,42771,67495,50364,
4000,7987269,42845,65208,45063,
4000,7991097,42841,67818,51554,
4000,7996919,42838,63159,55604,
4000,7997139,42778,67639,49149,
4000,7995372,42877,66566,47361,
4000,7993629,42850,65958,48397,
4000,7986675,42779,65590,47156,
4000,7976885,42832,64090,46235,
4000,7996230,42851,70070,52269,
4000,7997565,42785,66547,51649,
4000,7994172,42860,68693,49507,
4000,7994430,42852,66769,50453,
4000,7995299,42790,65694,46831,
4000,7996674,42836,65833,54204,
4000,7992114,42772,68936,46333,
4000,7994084,42791,65134,53290,
4000,7996725,42804,65315,49488,
4000,7993535,42786,68512,52570,
4000,7987989,42839,65630,46800,
4000,7997097,42807,67200,52002,
4000,7994514,42812,64856,56582,
4000,7997622,42792,68115,47393,
4000,7996289,42794,71269,46267,
4000,7996569,42826,67761,49605,
4000,7996965,42801,66253,49788,
4000,7997747,42833,67014,46410,
4000,7995515,42809,66690,51594,
4000,7997769,42854,70138,46096,
4000,7989354,42833,65580,47190,
4100,8399464,44104,127577,50005,
4100,8399947,44008,130208,50693,
4100,8402697,44034,121722,52007,
4100,8387725,44060,128121,53356,
4100,8402544,44058,117657,53168,
4100,8401180,44086,128135,49543,
4100,8401869,44033,124043,47642,
4100,8401519,44080,113472,48824,
4100,8401869,44042,125186,48314,
4100,8401519,44004,118514,52506,
4100,8401239,44087,120693,46732,
4100,8400934,44081,128974,49526,
4100,8402485,44060,119062,51247,
4100,8401120,43993,114018,50045,
4100,8402130,43993,125813,49676,
4100,8393634,44007,118144,50071,
4100,8401774,44020,112989,50017,
4100,8401465,43959,127131,50782,
4100,8399947,44080,129303,52708,
4100,8396622,44075,113548,52068,
4100,8401869,44000,121988,54434,
4100,8399947,43996,110026,54459,
4100,8395810,44047,117703,48340,
4100,8392365,44065,129482,57552,
4100,8402047,43990,114115,55247,
4100,8401869,44038,125464,45846,
4100,8402485,44026,109128,49592,
4100,8399947,44022,114030,49221,
4100,8393905,44017,108307,50692,
4100,8402209,44015,141920,49445,
4100,8400024,43993,118223,55943,
4100,8402454,44064,118203,50580,
4100,8401465,43975,121871,56727,
4100,8401120,43997,125172,52928,
4100,8400249,43999,122487,51682,
4100,8398390,44059,129510,51589,
4100,8398294,44025,113266,49389,
4100,8402355,44025,122644,52543,
4100,8392939,44035,122619,50188,
4100,8402935,44068,131409,49805,
4100,8401869,44028,111686,51062,
4100,8402650,44062,102310,49136,
4100,8402485,44016,116411,48350,
4100,8402422,43985,132066,51901,
4100,8389420,44063,137577,51292,
4100,8402004,44013,111039,50005,
4100,8402130,44009,119735,52488,
4100,8392654,43998,108712,56071,
4100,8401725,44050,116771,48023,
4100,8398485,43989,127165,48413,
4100,8401410,44010,115026,46878,
4100,8402004,43960,112310,48172,
4100,8400249,44038,127723,59522,
4100,8401822,44105,138499,51892,
4100,8394039,43967,114390,52651,
4100,8402355,43987,120560,51841,
4100,8400322,44026,129492,50691,
4100,8402895,44061,109396,47437,
4100,8401120,43965,130251,49390,
4100,8399122,44062,123162,50916,
4100,8400934,44013,129453,50516,
4100,8402485,43991,118483,50046,
4100,8402935,44029,130128,53047,
4100,8399209,44021,121790,48186,
4100,8399464,43995,144784,52960,
4100,8388754,43991,128429,56236,
4100,8396622,43997,122689,49696,
4100,8400535,44027,139478,50732,
4100,8400805,44012,115242,52818,
4100,8399790,44009,116914,49903,
4100,8391015,43976,117608,51395,
4100,8388072,44035,112870,48856,
4100,8402389,44010,118483,56264,
4100,8402130,44017,118669,50342,
4100,8400535,44051,137445,50528,
4100,8402485,44034,113968,52416,
4100,8400465,44028,122038,52118,
4100,8402572,44036,108238,53091,
4100,8400322,43982,123792,49130,
4100,8402572,44031,121259,48308,
4100,8400870,44029,125015,51335,
4100,8400024,44051,119840,50382,
4100,8402355,44016,139737,47914,
4100,8401465,44005,118373,50339,
4100,8401297,44038,110724,50008,
4100,8389584,43993,106586,53687,
4100,8400934,43996,118951,54663,
4100,8400394,44036,133234,48182,
4100,8396622,43988,114812,49367,
4100,8402697,44053,125794,48654,
4100,8399947,43998,124917,49675,
4100,8401960,43983,118083,47022,
4100,8399464,44022,120107,51796,
4100,8399869,44039,138280,50966,
4100,8397279,44056,135381,52031,
4100,8399710,44010,120001,47522,
4100,8402697,44090,119131,53050,
4100,8400604,44004,115686,49512,
4100,8401572,44044,125050,49789,
4100,8401725,44072,127479,50504,
4200,8807747,45242,70795,52623,
4200,8810150,45253,72993,51095,
4200,8799372,45286,71756,51698,
4200,8816009,45288,71197,50961,
4200,8814330,45275,71561,51740,
4200,8812122,45317,71794,54825,
4200,8817494,45313,74476,52233,
4200,8815272,45300,71622,54571,
4200,8817435,45281,72061,49865,
4200,8815199,45243,72665,54534,
4200,8813895,45259,73123,47463,
4200,8815820,45356,70923,52372,
4200,8804859,45255,71474,52192,
4200,8815947,45285,68982,50812,
4200,8810519,45347,70384,52929,
4200,8817039,45274,72744,47418,
4200,8816910,45261,70808,46916,
4200,8816130,45202,73526,47177,
4200,8816130,45247,72243,51602,
4200,8808170,45230,74388,50644,
4200,8813340,45283,73488,52657,
4200,8817339,45227,71784,54241,
4200,8817197,45350,73402,53821,
4200,8816304,45288,73624,52927,
4200,8815820,45246,69859,54496,
4200,8816304,45254,74064,51836,
4200,8817669,45281,72550,53812,
4200,8810519,45273,73625,48073,
4200,8817710,45207,74407,52909,
4200,8807604,45276,70938,50191,
4200,8817549,45268,72667,52234,
4200,8814660,45292,75008,50985,
4200,8813340,45275,73046,53826,
4200,8817270,45277,70525,51560,
4200,8815199,45231,73023,49672,
4200,8809254,45296,71764,51447,
4200,8813805,45260,74699,51799,
4200,8817234,45278,69194,55001,
4200,8805020,45259,75302,51083,
4200,8817845,45284,77867,50312,
4200,8817834,45266,70445,50789,
4200,8816772,45233,74744,54504,
4200,8816130,45248,72831,50198,
4200,8817549,45256,72240,49880,
4200,8808720,45276,71799,50139,
4200,8814660,45272,73089,51955,
4200,8813984,45330,76921,51398,
4200,8806272,45254,74940,52696,
4200,8816189,45234,71707,48724,
4200,8814897,45283,75115,60026,
4200,8813714,45235,76123,49478,
4200,8813147,45307,76385,50185,
4200,8815554,45249,71643,52898,
4200,8802147,45300,71606,50151,
4200,8815554,45214,71799,56196,
4200,8817795,45262,79086,51277,
4200,8815272,45278,70715,51935,
4200,8804534,45290,79286,51789,
4200,8817197,45292,71106,50438,
4200,8817822,45242,71410,53782,
4200,8816009,45308,73162,53672,
4200,8816724,45282,73465,55394,
4200,8815554,45256,73905,52786,
4200,8816819,45214,73123,52368,
4200,8816574,45229,71588,59222,
4200,8805654,45299,73166,53175,
4200,8816625,45283,74716,49607,
4200,8816415,45231,72901,57884,
4200,8810997,45193,70276,55958,
4200,8817575,45230,72065,50911,
4200,8816522,45252,75053,55990,
4200,8812647,45237,76360,49869,
4200,8816360,45250,72220,53990,
4200,8814579,45262,73927,50095,
4200,8813714,45320,75560,53876,
4200,8812014,45277,71341,51596,
4200,8817600,45239,68986,53669,
4200,8817624,45293,70433,54885,
4200,8814660,45338,74780,49852,
4200,8816009,45283,75754,58569,
4200,8815050,45260,74033,51155,
4200,8815755,45262,72914,53182,
4200,8817600,45232,74248,52949,
4200,8816675,45178,69944,51027,
4200,8804039,45293,74537,55923,
4200,8817872,45238,70911,50409,
4200,8794464,45250,72726,51415,
4200,8816625,45239,75115,51774,
4200,8814819,45270,74484,56707,
4200,8813529,45264,74811,50590,
4200,8816070,45236,73381,53773,
4200,8808989,45245,71445,52147,
4200,8810519,45237,74235,50570,
4200,8815689,45203,69334,49464,
4200,8811905,45278,74061,50872,
4200,8814740,45325,72200,48778,
4200,8815622,45314,75488,50648,
4200,8812122,45293,74150,49279,
4200,8807460,45261,74385,51550,
4200,8814330,45319,72938,50181,
4300,9236745,46509,71729,55799,
4300,9241139,46428,68111,50651,
4300,9242697,46385,71041,54753,
4300,9237390,46568,71295,55342,
4300,9241139,46479,71431,54401,
4300,9237179,46514,69744,48786,
4300,9240572,46487,71470,55646,
4300,9241989,46484,67039,54540,
4300,9239280,46472,71186,50190,
4300,9233397,46471,75289,54987,
4300,9239769,46494,71036,52442,
4300,9239847,46448,71592,50999,
4300,9232839,46516,72447,50282,
4300,9242220,46488,69938,57284,
4300,9242597,46492,74325,51138,
4300,9239690,46511,68549,50664,
4300,9241769,46484,69625,54715,
4300,9235347,46484,70425,54247,
4300,9242255,46460,70201,52499,
4300,9233259,46500,73755,49505,
4300,9238934,46488,73749,54527,
4300,9240504,46511,71163,57794,
4300,9218319,46477,76332,53236,
4300,9241254,46630,72738,50300,
4300,9242679,46515,71316,55132,
4300,9236180,46440,70292,56832,
4300,9236964,46517,73995,50818,
4300,9241472,46483,71701,53000,
4300,9231525,46465,71736,53746,
4300,9240000,46508,69224,55238,
4300,9224895,46509,73878,53792,
4300,9234204,46468,71522,53769,
4300,9236855,46531,73999,55008,
4300,9238479,46485,70940,58309,
4300,9241524,46521,68636,52952,
4300,9242730,46454,69797,52883,
4300,9233120,46516,67474,51702,
4300,9241020,46566,72759,51339,
4300,9233120,46545,74910,51941,
4300,9242109,46435,72469,53975,
4300,9235100,46478,73940,52686,
4300,9238572,46517,70716,51903,
4300,9227625,46531,70249,55333,
4300,9238290,46521,72086,52177,
4300,9232839,46468,68210,55800,
4300,9241310,46510,70797,53911,
4300,9240897,46558,71770,54447,
4300,9238097,46526,67927,52178,
4300,9240639,46487,69910,51922,
